videoId,category,categoryLabel,method,repeatIndex,frameCount,latency_ms,latency_jitter_ms,cpu_percent,gpu_percent,memory_percent,memory_mb
video_001,basketball_movements,Basketball,current_solution_constrained,0,24,1.5322458445249747,0.3542411290746763,11.466865541286948,1.0,2.0819569906970474,675.58203125
video_001,basketball_movements,Basketball,current_solution_constrained,1,24,1.5013208418774109,0.13093422965165033,11.113671127396318,1.0,2.0819569906970474,675.58203125
video_001,basketball_movements,Basketball,current_solution_constrained,2,24,1.4965458200701203,0.12936363171803306,7.107332665594306,0.6875,2.0819569906970474,675.58203125
video_001,basketball_movements,Basketball,current_solution_raw,0,24,0.8142208340965832,0.1214520706568025,10.29287039250005,0.0,2.0819105943071583,675.5669759114584
video_001,basketball_movements,Basketball,current_solution_raw,1,24,0.8123916680536544,0.1595946432817131,13.76911651884501,0.7708333333333334,2.0819241370371797,675.5713704427084
video_001,basketball_movements,Basketball,current_solution_raw,2,24,0.7955208323740711,0.05549983996974616,13.769829679094423,1.0,2.081938181349795,675.575927734375
video_001,basketball_movements,Basketball,ikpy,0,24,70.43773750774562,10.013258265743694,8.398089854749463,0.0,2.083020095003756,675.927001953125
video_001,basketball_movements,Basketball,ikpy,1,24,70.29691667412408,9.951758582329207,8.290860718094704,0.0,2.08305244708103,675.9375
video_001,basketball_movements,Basketball,ikpy,2,24,71.78904165145165,11.229348512177966,8.298906246376015,0.0,2.08305244708103,675.9375
video_001,basketball_movements,Basketball,original_solution,0,24,1.0547624939742188,0.13767411572462784,10.816564310979018,0.0,2.08305244708103,675.9375
video_001,basketball_movements,Basketball,original_solution,1,24,0.9966958168661222,0.1074129128234873,10.87245145379407,0.0,2.08305244708103,675.9375
video_001,basketball_movements,Basketball,original_solution,2,24,0.9741958444161961,0.04050833385428011,11.277131190746134,0.0,2.08305244708103,675.9375
video_002,basketball_movements,Basketball,current_solution_constrained,0,24,1.466320837304617,0.10165464053127625,11.05108753963163,0.3958333333333333,2.08305244708103,675.9375
video_002,basketball_movements,Basketball,current_solution_constrained,1,24,1.4327500054302316,0.050392908682286346,11.562024301730487,1.0,2.08305244708103,675.9375
video_002,basketball_movements,Basketball,current_solution_constrained,2,24,1.4598833319420617,0.11749903298219662,7.664828169062537,1.0,2.08305244708103,675.9375
video_002,basketball_movements,Basketball,current_solution_raw,0,24,0.7886458333814517,0.08920931008749769,10.576419264951907,0.0,2.08305244708103,675.9375
video_002,basketball_movements,Basketball,current_solution_raw,1,24,0.8023166689478481,0.08887604463659514,13.74479500534914,0.0,2.08305244708103,675.9375
video_002,basketball_movements,Basketball,current_solution_raw,2,24,0.7940291543491185,0.0687244640690248,7.2347608755378765,0.0,2.08305244708103,675.9375
video_002,basketball_movements,Basketball,ikpy,0,24,81.24102500247925,11.492766488751773,8.2585494956977,0.020833333333333332,2.08305244708103,675.9375
video_002,basketball_movements,Basketball,ikpy,1,24,81.14066666651827,11.711189872241976,8.186328711748706,0.0,2.0830577136982606,675.939208984375
video_002,basketball_movements,Basketball,ikpy,2,24,81.27127915698414,11.673055197775138,8.429318870092102,0.0,2.0831321987133804,675.96337890625
video_002,basketball_movements,Basketball,original_solution,0,24,1.022600001306273,0.026022390997267643,10.731960793280455,0.0,2.083184864885687,675.98046875
video_002,basketball_movements,Basketball,original_solution,1,24,1.029258331982419,0.07325036350001356,10.824225047822495,0.0,2.083184864885687,675.98046875
video_002,basketball_movements,Basketball,original_solution,2,24,1.0573666562171031,0.07021330063677658,10.780196903388386,0.0,2.083184864885687,675.98046875
video_003,basketball_movements,Basketball,current_solution_constrained,0,24,1.4385833298244204,0.08727924594145815,11.49269156297388,0.0,2.083184864885687,675.98046875
video_003,basketball_movements,Basketball,current_solution_constrained,1,24,1.4403124999565382,0.08146137482071392,11.537059315032428,0.0,2.083184864885687,675.98046875
video_003,basketball_movements,Basketball,current_solution_constrained,2,24,1.4398500109867503,0.10965181831367324,7.6958019055125035,0.0,2.083184864885687,675.98046875
video_003,basketball_movements,Basketball,current_solution_raw,0,24,0.7595666587197533,0.05016921171003451,14.051263936450107,0.0,2.083184864885687,675.98046875
video_003,basketball_movements,Basketball,current_solution_raw,1,24,0.758875006188949,0.062330680398133914,14.753441777753173,0.0,2.083184864885687,675.98046875
video_003,basketball_movements,Basketball,current_solution_raw,2,24,0.8213166535521547,0.09084654802768767,6.572195307789529,0.0,2.083184864885687,675.98046875
video_003,basketball_movements,Basketball,ikpy,0,24,50.75554582193339,9.573083719601383,8.304227422162464,0.0,2.0831861188421708,675.9808756510416
video_003,basketball_movements,Basketball,ikpy,1,24,50.736916658934206,9.377775804194139,8.86340889271338,0.0,2.08323101048428,675.9954427083334
video_003,basketball_movements,Basketball,ikpy,2,24,50.95908749596371,9.554863917329827,8.850679063410064,0.0,2.083268629178785,676.0076497395834
video_003,basketball_movements,Basketball,original_solution,0,24,1.0537333243216078,0.06769250643670481,10.521675526281955,0.0,2.083314523986081,676.0225423177084
video_003,basketball_movements,Basketball,original_solution,1,24,0.9806499923191344,0.05405677652462604,11.055695475227017,0.0,2.083338599950564,676.0303548177084
video_003,basketball_movements,Basketball,original_solution,2,24,0.97552914909708,0.0551670580965086,11.130061107797147,0.0,2.083361923541157,676.0379231770834
video_004,basketball_movements,Basketball,current_solution_constrained,0,24,1.4490291359834373,0.09711494463152175,11.121129595436797,0.0,2.0834910810589573,676.079833984375
video_004,basketball_movements,Basketball,current_solution_constrained,1,24,1.4794666688734044,0.17138871073555495,7.622556023561191,0.0,2.0835159093973306,676.087890625
video_004,basketball_movements,Basketball,current_solution_constrained,2,24,1.490979169223768,0.13535476943089295,11.024108581345255,0.0,2.083544499605154,676.09716796875
video_004,basketball_movements,Basketball,current_solution_raw,0,24,0.7780833451154953,0.0630363061642144,12.516527237777938,0.0,2.0833890090012006,676.0467122395834
video_004,basketball_movements,Basketball,current_solution_raw,1,24,0.7530499909383556,0.024840705867527346,7.257018870428433,0.0,2.0834115802179034,676.0540364583334
video_004,basketball_movements,Basketball,current_solution_raw,2,24,0.7503666662766287,0.018094622530342348,13.772055745613882,0.0,2.083447443373332,676.065673828125
video_004,basketball_movements,Basketball,ikpy,0,24,77.289887505079,11.813670595796221,8.198970949348952,0.0,2.0836217433245374,676.1222330729166
video_004,basketball_movements,Basketball,ikpy,1,24,77.2297958319541,11.675383788578122,8.376058169335902,0.0,2.083759678537722,676.1669921875
video_004,basketball_movements,Basketball,ikpy,2,24,77.20326250030969,11.790391115447752,8.374426313507856,0.0,2.083915921515566,676.2176920572916
video_004,basketball_movements,Basketball,original_solution,0,24,1.0482749882309388,0.09446054417250889,10.29024229490445,0.0,2.083994168400136,676.2430826822916
video_004,basketball_movements,Basketball,original_solution,1,24,0.9857374874021237,0.06599489754888312,11.18003543147573,0.0,2.084026771268707,676.253662109375
video_004,basketball_movements,Basketball,original_solution,2,24,1.0221541839806985,0.06973027052965858,11.31697272910101,0.0,2.084053605937454,676.2623697916666
video_005,basketball_movements,Basketball,current_solution_constrained,0,24,1.4515458412157993,0.16211854100585807,11.515014039509778,0.9791666666666666,2.084376625127603,676.3671875
video_005,basketball_movements,Basketball,current_solution_constrained,1,24,1.4350208221003413,0.08953614465556546,11.641942299585034,1.0,2.084376625127603,676.3671875
video_005,basketball_movements,Basketball,current_solution_constrained,2,24,1.4213291724445298,0.05982145284997074,11.57715293790851,1.0,2.084376625127603,676.3671875
video_005,basketball_movements,Basketball,current_solution_raw,0,24,0.8017916649502391,0.10810653860808883,14.540701888955448,0.0,2.0843407619721748,676.3555501302084
video_005,basketball_movements,Basketball,current_solution_raw,1,24,0.749924981694979,0.04424591676533866,14.703292330855627,0.0,2.0843558094499763,676.3604329427084
video_005,basketball_movements,Basketball,current_solution_raw,2,24,0.7505249959649518,0.06991742181358472,7.397528289967453,0.0,2.084364587145361,676.36328125
video_005,basketball_movements,Basketball,ikpy,0,24,59.934512488932036,11.218661126031305,8.317889391702737,0.020833333333333332,2.0843833964926133,676.369384765625
video_005,basketball_movements,Basketball,ikpy,1,24,59.83633332652971,11.247540091508638,8.722605152564038,0.0,2.0843949328922613,676.3731282552084
video_005,basketball_movements,Basketball,ikpy,2,24,59.90122084040195,11.287178747111385,8.59375577623442,0.0,2.0844024566311625,676.3755696614584
video_005,basketball_movements,Basketball,original_solution,0,24,1.031799988898759,0.0629715590911737,15.740733839400656,0.0,2.0844190088567447,676.3809407552084
video_005,basketball_movements,Basketball,original_solution,1,24,1.0262958336776744,0.07724038737778,10.650080141702949,0.0,2.0844378182039973,676.3870442708334
video_005,basketball_movements,Basketball,original_solution,2,24,1.026683331777652,0.07866832822772496,10.989777251329246,0.0,2.0844603894207006,676.3943684895834
video_001,celebration_movements,Celebration,current_solution_constrained,0,24,1.43596668203827,0.06398850034253431,11.567227990401259,0.125,2.0845426489660177,676.4210611979166
video_001,celebration_movements,Celebration,current_solution_constrained,1,24,1.4303541781070332,0.06418578229180079,7.7241002337686835,1.0,2.084562461478457,676.427490234375
video_001,celebration_movements,Celebration,current_solution_constrained,2,24,1.4245791680878028,0.0728728464480161,11.629918591491625,1.0,2.0845877913994233,676.4357096354166
video_001,celebration_movements,Celebration,current_solution_raw,0,24,0.8334666636073962,0.1445304161990667,14.566418859801312,0.0,2.0844829606374033,676.4016927083334
video_001,celebration_movements,Celebration,current_solution_raw,1,24,0.7399541548996543,0.02810211738402878,7.383433817506433,0.0,2.0845022715672488,676.407958984375
video_001,celebration_movements,Celebration,current_solution_raw,2,24,0.7867499904629464,0.0520403334756725,14.134002500780975,0.0,2.084514058758194,676.4117838541666
video_001,celebration_movements,Celebration,ikpy,0,24,55.47036250451735,13.424582487604445,8.45073876907568,0.0625,2.0846412099456204,676.4530436197916
video_001,celebration_movements,Celebration,ikpy,1,24,55.26570832686654,13.39179337680313,8.512223912036818,0.0,2.0847482978293113,676.48779296875
video_001,celebration_movements,Celebration,ikpy,2,24,55.60425000536876,13.420178818317842,8.46264840648403,0.0,2.084903537641968,676.5381673177084
video_001,celebration_movements,Celebration,original_solution,0,24,1.0535708230842527,0.11899404846724065,8.826799734708764,0.0,2.0849905622219227,676.56640625
video_001,celebration_movements,Celebration,original_solution,1,24,0.9907208198759084,0.05799697414913409,10.216057341907577,0.0,2.085024419046977,676.577392578125
video_001,celebration_movements,Celebration,original_solution,2,24,1.0321458297160764,0.19557684948723736,8.425994915917316,0.0,2.0850537616286906,676.5869140625
video_002,celebration_movements,Celebration,current_solution_constrained,0,24,1.4795999935207267,0.08352700713113553,10.46842934370334,0.0,2.085192950798359,676.632080078125
video_002,celebration_movements,Celebration,current_solution_constrained,1,24,1.4936166796057175,0.14106959602650584,9.35493130038047,0.0,2.085216775971545,676.6398111979166
video_002,celebration_movements,Celebration,current_solution_constrained,2,24,1.4609708353721846,0.06501561052061995,6.684229318484316,0.0,2.0852461185532594,676.6493326822916
video_002,celebration_movements,Celebration,current_solution_raw,0,24,0.7933208350247393,0.09997838293144296,13.208302430948686,0.0,2.0850881200363385,676.5980631510416
video_002,celebration_movements,Celebration,current_solution_raw,1,24,0.7695625099586323,0.07062341977096243,7.357400357514973,0.0,2.0851154562876792,676.60693359375
video_002,celebration_movements,Celebration,current_solution_raw,2,24,0.7620958252421891,0.05510133962170153,14.507033359968167,0.0,2.085147055991063,676.6171875
video_002,celebration_movements,Celebration,ikpy,0,24,54.574908324866556,14.852595303435121,8.332237118479464,0.0,2.085331638385434,676.6770833333334
video_002,celebration_movements,Celebration,ikpy,1,24,54.1045749996556,13.273237170480066,8.419145189988265,0.0,2.0853735205319825,676.690673828125
video_002,celebration_movements,Celebration,ikpy,2,24,54.0362416698675,13.519623564508636,8.337071647186724,0.0,2.085375777653653,676.69140625
video_002,celebration_movements,Celebration,original_solution,0,24,1.0294999956386164,0.04076638314942307,10.606993529728877,0.0,2.085375777653653,676.69140625
video_002,celebration_movements,Celebration,original_solution,1,24,1.0282333290282015,0.05807823637084805,16.050789988384533,0.0,2.085375777653653,676.69140625
video_002,celebration_movements,Celebration,original_solution,2,24,0.9933125159780806,0.08218354577284388,11.252571556685202,0.0,2.085375777653653,676.69140625
video_003,celebration_movements,Celebration,current_solution_constrained,0,24,1.4278666640166193,0.06189469330339471,7.104520368843258,0.0,2.0853835521838504,676.6939290364584
video_003,celebration_movements,Celebration,current_solution_constrained,1,24,1.4669958424444,0.13530230310570918,11.522212507861411,0.0,2.085388066427191,676.6953938802084
video_003,celebration_movements,Celebration,current_solution_constrained,2,24,1.4631708181696013,0.10018810792913857,11.12555335581326,0.0,2.0854021107398064,676.699951171875
video_003,celebration_movements,Celebration,current_solution_raw,0,24,0.7909166694541151,0.12418829532330408,7.481173254749964,0.0,2.085375777653653,676.69140625
video_003,celebration_movements,Celebration,current_solution_raw,1,24,0.749158343145003,0.044551768941963076,14.47289831769581,0.0,2.085375777653653,676.69140625
video_003,celebration_movements,Celebration,current_solution_raw,2,24,0.8115041709970683,0.09624619010690101,6.634887636893762,0.0,2.085375777653653,676.69140625
video_003,celebration_movements,Celebration,ikpy,0,24,50.32027914906697,11.765419810400559,8.682183684136659,0.0,2.0854254343303995,676.70751953125
video_003,celebration_movements,Celebration,ikpy,1,24,50.42447081844633,11.834258471639583,8.139340016550888,0.0,2.085461046694531,676.7190755208334
video_003,celebration_movements,Celebration,ikpy,2,24,50.34095834222777,11.83348713480356,8.348878023963671,0.0,2.0855771630649023,676.7567545572916
video_003,celebration_movements,Celebration,original_solution,0,24,1.0447375000997756,0.11928082220380022,10.889877337228304,0.0,2.0856631844796705,676.78466796875
video_003,celebration_movements,Celebration,original_solution,1,24,1.0216666657167177,0.06210340317202707,10.492106975126214,0.0,2.0856895175658234,676.793212890625
video_003,celebration_movements,Celebration,original_solution,2,24,0.982516673199522,0.034643405474799424,11.149502750494221,0.0,2.085721618851801,676.8036295572916
video_004,celebration_movements,Celebration,current_solution_constrained,0,24,1.4554708371482168,0.08384618654620452,10.867563926516757,0.0,2.0858618111866565,676.84912109375
video_004,celebration_movements,Celebration,current_solution_constrained,1,24,1.4282416814239696,0.05596359244794099,11.480333531865016,0.0,2.0858898998118867,676.8582356770834
video_004,celebration_movements,Celebration,current_solution_constrained,2,24,1.4481291582342237,0.10562762892523689,11.463397938011324,0.0,2.0859124710285895,676.8655598958334
video_004,celebration_movements,Celebration,current_solution_raw,0,24,0.7556708248254532,0.05794041412133123,14.702094391518857,0.0,2.085756228050746,676.8148600260416
video_004,celebration_movements,Celebration,current_solution_raw,1,24,0.7651458242132018,0.06259445601271034,14.61656268102689,0.0,2.08578858012802,676.8253580729166
video_004,celebration_movements,Celebration,current_solution_raw,2,24,0.739241688279435,0.00859633081515425,7.175435580156243,0.0,2.085813408466393,676.8334147135416
